1	1
-228.487914219	-44.5416066455
-225.05426943	-30.4849454955
-212.382086495	-36.888508576
-220.472746067	-35.528773826
-207.433199331	-24.8906740068
-214.103634642	-17.8243412858
-227.199207313	-4.77925846805
-222.436414306	10.5325252949
-242.887468279	0.77654346225
