1	0
-233.299828502	-41.934599115
-228.239537529	-42.0115918924
-217.600350861	-36.9552809757
-215.668591734	-31.1809764761
-211.039972086	-20.2485357827
-215.042692363	-10.1518549173
-223.598716398	-0.337114283729
-229.523350745	5.5762056477
-240.621014763	1.65906416018
